"payment_id","customer_id","rental_id","inventory_id","rental_date","return_date","rental_rate","amount_paid","rental_duration","real_duration","delay","film_id","title"
20900,413,11304,2592,"2005-08-02 15:40:10","2005-08-06 16:12:10","2.99","2.99",7,"4","-3",569,"Menagerie Rushmore"
20901,413,11468,3168,"2005-08-02 21:47:26","2005-08-05 02:30:26","0.99","0.99",6,"3","-3",696,"Pride Alamo"
20902,413,11532,1947,"2005-08-17 00:34:14","2005-08-22 19:37:14","0.99","0.99",6,"5","-1",424,"Holocaust Highball"
20903,413,12552,4303,"2005-08-18 14:46:34","2005-08-20 11:02:34","2.99","2.99",7,"2","-5",937,"Varsity Trip"
20904,413,13010,825,"2005-08-19 07:52:21","2005-08-27 12:51:21","2.99","3.99",7,"8","1",181,"Contact Anonymous"
20905,413,13318,1389,"2005-08-19 19:33:57","2005-08-21 17:52:57","2.99","2.99",3,"2","-1",304,"Fargo Gandhi"
20906,413,13824,2845,"2005-08-20 13:43:12","2005-08-22 17:26:12","4.99","4.99",3,"2","-1",624,"Nightmare Chill"
20907,413,13887,4002,"2005-08-20 15:39:00","2005-08-24 16:17:00","4.99","4.99",6,"4","-2",871,"Sweden Shining"
20908,413,14773,2541,"2005-08-21 23:50:57","2005-08-26 04:45:57","2.99","2.99",5,"5","0",557,"Manchurian Curtain"
20909,413,15678,1345,"2005-08-23 09:23:45","2005-08-27 11:38:45","2.99","2.99",5,"4","-1",296,"Express Lonely"
20910,414,11706,4234,"2005-08-17 07:23:46","2005-08-18 10:13:46","0.99","0.99",3,"1","-2",920,"Unbreakable Karate"
20911,414,12930,4410,"2005-08-19 05:11:32","2005-08-22 02:20:32","4.99","4.99",4,"3","-1",964,"Waterfront Deliverance"
20912,414,13042,1047,"2005-08-19 09:06:08","2005-08-22 13:46:08","0.99","0.99",3,"3","0",233,"Disciple Mother"
20913,414,13242,230,"2005-08-19 16:28:47","2005-08-24 22:13:47","2.99","2.99",5,"5","0",51,"Balloon Homeward"
20914,414,13308,3189,"2005-08-19 18:59:42","2005-08-28 13:21:42","2.99","7.99",4,"9","5",700,"Prix Undefeated"
20915,414,13404,416,"2005-08-19 22:18:42","2005-08-23 16:29:42","0.99","0.99",5,"4","-1",91,"Bound Cheaper"
20916,414,13494,1632,"2005-08-20 01:36:34","2005-08-21 06:52:34","2.99","2.99",5,"1","-4",356,"Giant Troopers"
20917,414,13657,1752,"2005-08-20 08:01:39","2005-08-23 07:31:39","4.99","4.99",7,"3","-4",381,"Grinch Massage"
20918,414,15140,1402,"2005-08-22 13:39:20","2005-08-30 18:19:20","4.99","6.99",6,"8","2",307,"Fellowship Autumn"
20919,414,15481,3262,"2005-08-23 01:59:14","2005-08-27 04:38:14","0.99","0.99",7,"4","-3",718,"Rebel Airport"
20920,415,10263,2420,"2005-08-01 03:02:48","2005-08-08 02:16:48","2.99","5.99",4,"7","3",528,"Lolita World"
20921,415,10553,2768,"2005-08-01 12:54:06","2005-08-06 15:27:06","2.99","2.99",6,"5","-1",608,"Murder Antitrust"
20922,415,11310,3601,"2005-08-02 15:51:58","2005-08-07 12:34:58","0.99","1.99",4,"5","1",787,"Shining Roses"
20923,415,12128,2252,"2005-08-17 23:31:09","2005-08-24 05:07:09","4.99","5.99",6,"7","1",487,"Jingle Sagebrush"
20924,415,12588,694,"2005-08-18 16:04:45","2005-08-23 20:30:45","2.99","2.99",5,"5","0",152,"Circus Youth"
20925,415,13729,4108,"2005-08-20 10:17:08","2005-08-28 15:35:08","4.99","8.99",4,"8","4",893,"Titans Jerk"
20926,415,14992,4430,"2005-08-22 07:51:47","2005-08-25 08:17:47","4.99","4.99",4,"3","-1",969,"West Lion"
20927,415,15121,2981,"2005-08-22 12:46:37","2005-08-25 17:42:37","4.99","4.99",3,"3","0",653,"Panic Club"
20928,415,15959,547,"2005-08-23 19:27:04","2005-08-24 15:24:04","0.99","0.99",6,"1","-5",119,"Caper Motions"
20929,416,10254,2238,"2005-08-01 02:42:03","2005-08-05 23:31:03","2.99","3.99",3,"4","1",484,"Jerk Paycheck"
20930,416,10354,1680,"2005-08-01 05:47:10","2005-08-06 09:04:10","0.99","2.99",3,"5","2",366,"Goldfinger Sensibility"
20931,416,10742,3658,"2005-08-01 19:53:13","2005-08-10 15:05:13","0.99","6.99",3,"9","6",799,"Simon North"
20932,416,10937,1320,"2005-08-02 03:00:18","2005-08-11 03:44:18","0.99","6.99",3,"9","6",292,"Excitement Eve"
20933,416,11047,2267,"2005-08-02 06:09:20","2005-08-11 08:36:20","0.99","5.99",4,"9","5",489,"Juggler Hardly"
20934,416,11557,2376,"2005-08-17 01:19:20","2005-08-24 02:25:20","4.99","6.99",5,"7","2",518,"Liaisons Sweet"
20935,416,12722,913,"2005-08-18 21:33:53","2005-08-27 23:47:53","4.99","8.99",5,"9","4",203,"Daisy Menagerie"
20936,416,12932,2295,"2005-08-19 05:17:30","2005-08-21 09:24:30","4.99","4.99",3,"2","-1",499,"King Evolution"
20937,416,14239,1559,"2005-08-21 05:18:57","2005-08-22 00:12:57","4.99","4.99",7,"1","-6",342,"Fugitive Maguire"
20938,416,15235,2726,"2005-08-22 17:43:12","2005-08-29 23:03:12","0.99","1.99",6,"7","1",598,"Mosquito Armageddon"
20939,416,15470,3009,"2005-08-23 01:35:12","2005-09-01 05:33:12","2.99","4.99",7,"9","2",660,"Party Knock"
20940,416,15727,2184,"2005-08-23 11:28:49","2005-08-24 06:24:49","2.99","2.99",7,"1","-6",471,"Island Exorcist"
20941,416,15761,4362,"2005-08-23 12:55:51","2005-08-26 16:51:51","0.99","0.99",6,"3","-3",951,"Voyage Legally"
20942,417,10478,3885,"2005-08-01 10:09:06","2005-08-06 05:05:06","0.99","0.99",6,"5","-1",849,"Storm Happiness"
20943,417,11217,1201,"2005-08-02 12:26:31","2005-08-09 09:53:31","4.99","7.99",4,"7","3",267,"Eagles Panky"
20944,417,11291,491,"2005-08-02 14:57:58","2005-08-11 09:04:58","0.99","6.99",3,"9","6",109,"Butterfly Chocolat"
20945,417,11303,1817,"2005-08-02 15:39:18","2005-08-05 10:59:18","0.99","0.99",4,"3","-1",395,"Handicap Boondock"
20946,417,12074,711,"2005-08-17 21:50:57","2005-08-20 00:58:57","0.99","0.99",6,"3","-3",155,"Cleopatra Devil"
20947,417,12281,4576,"2005-08-18 04:50:32","2005-08-21 00:14:32","4.99","4.99",3,"3","0",1000,"Zorro Ark"
20948,417,13545,615,"2005-08-20 03:50:15","2005-08-27 22:24:15","4.99","4.99",7,"7","0",133,"Chamber Italian"
20949,417,13927,4284,"2005-08-20 17:11:58","2005-08-24 12:44:58","0.99","1.99",3,"4","1",932,"Valley Packer"
20950,417,14121,4207,"2005-08-21 01:26:33","2005-08-28 22:47:33","4.99","4.99",7,"7","0",915,"Truman Crazy"
20951,417,14304,2650,"2005-08-21 07:23:10","2005-08-26 11:21:10","4.99","6.99",3,"5","2",580,"Mine Titans"
20952,417,14607,4518,"2005-08-21 17:56:50","2005-08-22 17:44:50","2.99","2.99",6,"1","-5",986,"Wonka Sea"
20953,417,14882,12,"2005-08-22 03:52:21","2005-08-25 04:50:21","2.99","2.99",7,"3","-4",3,"Adaptation Holes"
20954,417,15795,4371,"2005-08-23 14:07:56","2005-08-25 12:10:56","0.99","0.99",3,"2","-1",953,"Wait Cider"
20955,418,10537,2140,"2005-08-01 12:22:28","2005-08-08 07:27:28","2.99","5.99",4,"7","3",463,"Instinct Airport"
20956,418,10709,282,"2005-08-01 18:43:57","2005-08-06 13:17:57","0.99","0.99",6,"5","-1",63,"Bedazzled Married"
20957,418,10915,4568,"2005-08-02 02:05:04","2005-08-10 21:58:04","0.99","2.99",6,"8","2",998,"Zhivago Core"
20958,418,11270,1882,"2005-08-02 14:18:07","2005-08-03 08:20:07","2.99","2.99",7,"1","-6",410,"Heaven Freedom"
20959,418,11322,761,"2005-08-02 16:23:17","2005-08-09 19:55:17","2.99","3.99",6,"7","1",166,"Color Philadelphia"
20960,418,11409,3691,"2005-08-02 19:26:51","2005-08-07 19:55:51","0.99","1.99",4,"5","1",807,"Sleuth Orient"
20961,418,11650,3979,"2005-08-17 05:00:03","2005-08-22 01:45:03","4.99","4.99",5,"5","0",867,"Super Wyoming"
20962,418,11769,1406,"2005-08-17 10:04:49","2005-08-20 09:22:49","2.99","2.99",3,"3","0",308,"Ferris Mother"
20963,418,11910,4254,"2005-08-17 15:44:37","2005-08-19 10:58:37","0.99","0.99",3,"2","-1",925,"United Pilot"
20964,418,13312,2891,"2005-08-19 19:09:14","2005-08-23 00:50:14","0.99","0.99",7,"4","-3",635,"Oklahoma Jumanji"
20965,418,13537,2521,"2005-08-20 03:39:15","2005-08-23 22:03:15","2.99","2.99",6,"3","-3",554,"Malkovich Pet"
20966,418,13970,1942,"2005-08-20 18:43:34","2005-08-22 15:17:34","0.99","0.99",7,"2","-5",423,"Hollywood Anonymous"
20967,418,14484,3714,"2005-08-21 13:47:29","2005-08-23 18:25:29","0.99","0.99",7,"2","-5",812,"Smoking Barbarella"
20968,418,14836,4287,"2005-08-22 01:52:26","2005-08-22 23:39:26","4.99","4.99",4,"0","-4",933,"Vampire Whale"
20969,418,14860,1368,"2005-08-22 02:47:07","2005-08-28 00:00:07","0.99","2.99",4,"6","2",301,"Family Sweet"
20970,418,15466,571,"2005-08-23 01:16:55","2005-08-29 22:57:55","4.99","4.99",6,"6","0",123,"Casablanca Super"
20971,418,15957,74,"2005-08-23 19:21:22","2005-08-31 16:42:22","2.99","5.99",5,"8","3",15,"Alien Center"
20972,419,10372,635,"2005-08-01 06:23:48","2005-08-06 03:47:48","2.99","2.99",5,"5","0",138,"Chariots Conspiracy"
20973,419,11025,2253,"2005-08-02 05:39:12","2005-08-08 00:09:12","4.99","4.99",6,"6","0",487,"Jingle Sagebrush"
20974,419,11313,2689,"2005-08-02 16:02:51","2005-08-03 14:54:51","2.99","2.99",3,"1","-2",590,"Money Harold"
20975,419,11323,3784,"2005-08-02 16:29:57","2005-08-06 16:01:57","2.99","2.99",7,"4","-3",828,"Spiking Element"
20976,419,11425,989,"2005-08-02 19:58:48","2005-08-03 19:30:48","2.99","2.99",7,"1","-6",220,"Deer Virginian"
20977,419,11689,2390,"2005-08-17 06:42:08","2005-08-26 06:09:08","4.99","6.99",7,"9","2",521,"Lies Treatment"
20978,419,12460,3550,"2005-08-18 11:25:13","2005-08-27 06:27:13","4.99","7.99",6,"9","3",776,"Secret Groundhog"
20979,419,12720,2676,"2005-08-18 21:28:42","2005-08-25 18:02:42","4.99","5.99",6,"7","1",587,"Mod Secretary"
20980,419,14308,3478,"2005-08-21 07:43:21","2005-08-25 02:39:21","0.99","0.99",6,"4","-2",762,"Sassy Packer"
20981,419,15779,1560,"2005-08-23 13:33:46","2005-08-28 08:40:46","4.99","4.99",7,"5","-2",342,"Fugitive Maguire"
20982,420,10291,2056,"2005-08-01 03:39:57","2005-08-05 02:05:57","4.99","4.99",5,"4","-1",446,"Hysterical Grail"
20983,420,10601,2843,"2005-08-01 14:25:40","2005-08-10 09:07:40","4.99","10.99",3,"9","6",624,"Nightmare Chill"
20984,420,10766,947,"2005-08-01 20:36:29","2005-08-04 00:30:29","4.99","4.99",3,"3","0",210,"Darko Dorado"
20985,420,11236,145,"2005-08-02 13:17:21","2005-08-09 09:53:21","2.99","5.99",4,"7","3",30,"Anything Savannah"
20986,420,14525,3020,"2005-08-21 15:06:49","2005-08-22 16:30:49","0.99","0.99",7,"1","-6",663,"Patient Sister"
20987,420,15597,3795,"2005-08-23 06:21:20","2005-08-28 02:47:20","0.99","0.99",5,"5","0",831,"Spirited Casualties"
20988,421,11089,825,"2005-08-02 07:52:20","2005-08-07 07:24:20","2.99","2.99",7,"5","-2",181,"Contact Anonymous"
20989,421,11263,1189,"2005-08-02 14:02:19","2005-08-07 14:03:19","4.99","4.99",5,"5","0",265,"Dying Maker"
20990,421,11523,1329,"2005-08-17 00:10:10","2005-08-24 22:39:10","2.99","3.99",6,"7","1",293,"Exorcist Sting"
20991,421,12279,4159,"2005-08-18 04:47:30","2005-08-19 09:47:30","4.99","4.99",5,"1","-4",903,"Traffic Hobbit"
20992,421,13461,2621,"2005-08-20 00:49:04","2005-08-28 02:49:04","4.99","9.99",3,"8","5",575,"Midsummer Groundhog"
20993,421,13872,2416,"2005-08-20 15:10:30","2005-08-24 10:14:30","4.99","4.99",4,"4","0",527,"Lola Agent"
20994,421,14742,2988,"2005-08-21 22:39:01","2005-08-26 00:17:01","4.99","4.99",5,"5","0",655,"Panther Reds"
20995,421,14887,56,"2005-08-22 04:04:31","2005-08-31 02:30:31","0.99","3.99",6,"9","3",11,"Alamo Videotape"
20996,422,10833,4380,"2005-08-01 23:25:55","2005-08-10 18:01:55","4.99","6.99",7,"9","2",957,"War Notting"
20997,422,11325,4514,"2005-08-02 16:33:11","2005-08-08 13:42:11","4.99","6.99",4,"6","2",985,"Wonderland Christmas"
20998,422,11658,2008,"2005-08-17 05:19:17","2005-08-24 07:03:17","2.99","2.99",7,"7","0",437,"House Dynamite"
20999,422,11842,2680,"2005-08-17 13:13:37","2005-08-20 08:32:37","4.99","4.99",4,"3","-1",588,"Model Fish"
21000,422,12907,2844,"2005-08-19 04:16:13","2005-08-27 02:43:13","4.99","9.99",3,"8","5",624,"Nightmare Chill"
21001,422,13216,4335,"2005-08-19 15:36:05","2005-08-25 19:03:05","0.99","1.99",5,"6","1",945,"Virginian Pluto"
21002,422,13625,60,"2005-08-20 06:52:03","2005-08-27 07:43:03","0.99","1.99",6,"7","1",12,"Alaska Phantom"
21003,422,13709,4089,"2005-08-20 09:34:51","2005-08-23 04:13:51","0.99","0.99",3,"3","0",891,"Timberland Sky"
21004,422,13722,1581,"2005-08-20 10:03:45","2005-08-25 04:26:45","4.99","4.99",7,"5","-2",347,"Games Bowfinger"
21005,422,14861,1806,"2005-08-22 02:48:05","2005-08-27 00:50:05","4.99","4.99",5,"5","0",392,"Hall Cassidy"
21006,422,15272,1664,"2005-08-22 18:49:40","2005-08-28 21:22:40","0.99","3.99",3,"6","3",363,"Go Purple"
21007,422,15273,2558,"2005-08-22 18:53:28","2005-08-30 18:58:28","0.99","2.99",6,"8","2",560,"Mars Roman"
21008,422,15316,1830,"2005-08-22 20:07:03","2005-08-27 18:45:03","2.99","2.99",5,"5","0",397,"Hanky October"
21009,423,10488,297,"2005-08-01 10:27:27","2005-08-02 11:05:27","2.99","2.99",5,"1","-4",67,"Berets Agent"
21010,423,11091,1659,"2005-08-02 07:56:41","2005-08-07 05:35:41","2.99","2.99",7,"5","-2",362,"Glory Tracy"
21011,423,11514,4240,"2005-08-16 23:53:10","2005-08-23 22:04:10","4.99","4.99",7,"7","0",922,"Undefeated Dalmations"
21012,423,12806,4488,"2005-08-19 00:37:26","2005-08-23 18:49:26","4.99","4.99",4,"4","0",980,"Wizard Coldblooded"
21013,423,14191,301,"2005-08-21 03:35:58","2005-08-28 00:28:58","4.99","6.99",5,"7","2",68,"Betrayed Rear"
21014,423,14902,866,"2005-08-22 04:31:50","2005-08-23 23:47:50","4.99","4.99",5,"1","-4",190,"Creepers Kane"
21015,423,15380,3642,"2005-08-22 22:28:15","2005-08-28 23:21:15","0.99","0.99",7,"6","-1",795,"Siege Madre"
21016,423,15755,511,"2005-08-23 12:46:38","2005-08-25 12:59:38","4.99","4.99",4,"2","-2",113,"California Birds"
21017,424,10369,2534,"2005-08-01 06:13:44","2005-08-07 09:46:44","4.99","4.99",6,"6","0",556,"Maltese Hope"
21018,424,10866,117,"2005-08-02 00:22:49","2005-08-07 04:38:49","0.99","2.99",3,"5","2",23,"Anaconda Confessions"
21019,424,11374,2805,"2005-08-02 18:14:54","2005-08-04 18:22:54","2.99","2.99",4,"2","-2",616,"National Story"
21020,424,11562,2992,"2005-08-17 01:23:39","2005-08-26 06:16:39","0.99","6.99",3,"9","6",656,"Papi Necklace"
21021,424,11833,3728,"2005-08-17 13:00:33","2005-08-18 13:45:33","2.99","2.99",4,"1","-3",815,"Snatchers Montezuma"
21022,424,12729,3711,"2005-08-18 21:52:59","2005-08-21 00:02:59","0.99","0.99",7,"3","-4",812,"Smoking Barbarella"
21023,424,13793,2598,"2005-08-20 12:22:04","2005-08-27 09:51:04","2.99","3.99",6,"7","1",571,"Metal Armageddon"
21024,424,15113,4338,"2005-08-22 12:23:59","2005-08-27 09:59:59","0.99","0.99",5,"5","0",945,"Virginian Pluto"
21025,424,15941,4304,"2005-08-23 18:46:44","2005-08-31 17:31:44","4.99","9.99",3,"8","5",938,"Velvet Terminator"
21026,425,10545,4230,"2005-08-01 12:37:46","2005-08-04 16:02:46","0.99","0.99",3,"3","0",920,"Unbreakable Karate"
21027,425,13040,4113,"2005-08-19 09:04:24","2005-08-23 12:36:24","0.99","0.99",6,"4","-2",894,"Tomatoes Hellfighters"
21028,425,14089,1400,"2005-08-20 23:59:02","2005-08-27 00:19:02","4.99","5.99",6,"7","1",307,"Fellowship Autumn"
21029,425,14881,210,"2005-08-22 03:47:39","2005-08-26 05:58:39","4.99","4.99",5,"4","-1",47,"Baby Hall"
21030,425,15064,1233,"2005-08-22 10:41:58","2005-08-28 13:34:58","0.99","0.99",6,"6","0",273,"Effect Gladiator"
21031,425,15784,126,"2005-08-23 13:46:00","2005-08-30 11:49:00","2.99","6.99",3,"7","4",25,"Angels Life"
21032,425,16036,1372,"2005-08-23 22:12:44","2005-08-25 17:48:44","2.99","2.99",5,"2","-3",302,"Fantasia Park"
21033,426,10505,2977,"2005-08-01 11:13:59","2005-08-05 07:20:59","0.99","1.99",3,"4","1",652,"Pajama Jawbreaker"
21034,426,11237,2668,"2005-08-02 13:24:01","2005-08-05 11:41:01","0.99","0.99",4,"3","-1",586,"Mockingbird Hollywood"
21035,426,11876,3982,"2005-08-17 14:18:21","2005-08-20 19:48:21","0.99","0.99",5,"3","-2",868,"Superfly Trip"
21036,426,11938,3927,"2005-08-17 16:54:54","2005-08-24 19:18:54","4.99","6.99",5,"7","2",856,"Streetcar Intentions"
21037,426,12548,750,"2005-08-18 14:35:26","2005-08-27 18:58:26","0.99","5.99",4,"9","5",164,"Coast Rainbow"
21038,426,12707,1565,"2005-08-18 20:52:02","2005-08-25 19:03:02","0.99","4.99",3,"7","4",344,"Fury Murder"
21039,426,12822,419,"2005-08-19 01:15:24","2005-08-20 06:38:24","4.99","4.99",7,"1","-6",92,"Bowfinger Gables"
21040,426,13834,875,"2005-08-20 14:03:08","2005-08-22 10:12:08","2.99","2.99",5,"2","-3",193,"Crossroads Casualties"
21041,426,14151,2785,"2005-08-21 02:23:25","2005-08-30 07:08:25","4.99","6.99",7,"9","2",611,"Musketeers Wait"
21042,426,14826,4023,"2005-08-22 01:32:14","2005-08-23 03:52:14","2.99","2.99",3,"1","-2",876,"Tarzan Videotape"
21043,427,10417,3675,"2005-08-01 08:10:36","2005-08-02 03:42:36","4.99","4.99",7,"1","-6",804,"Sleeping Suspects"
21044,427,10464,464,"2005-08-01 09:43:14","2005-08-06 09:01:14","4.99","5.99",4,"5","1",102,"Bubble Grosse"
21045,427,10560,1534,"2005-08-01 13:04:57","2005-08-05 18:25:57","4.99","4.99",5,"4","-1",336,"French Holiday"
21046,427,11024,2284,"2005-08-02 05:38:31","2005-08-11 04:47:31","0.99","5.99",4,"9","5",494,"Karate Moon"
21047,427,13720,813,"2005-08-20 10:01:39","2005-08-27 08:26:39","0.99","1.99",6,"7","1",176,"Congeniality Quest"
21048,427,14201,314,"2005-08-21 03:51:34","2005-08-30 03:42:34","4.99","6.99",7,"9","2",70,"Bikini Borrowers"
21049,427,14287,2426,"2005-08-21 06:53:59","2005-08-25 03:10:59","2.99","3.99",3,"4","1",529,"Lonely Elephant"
21050,427,15330,689,"2005-08-22 20:35:30","2005-08-30 21:54:30","2.99","3.99",7,"8","1",150,"Cider Desire"
21051,428,10577,2240,"2005-08-01 13:46:38","2005-08-06 11:35:38","2.99","4.99",3,"5","2",484,"Jerk Paycheck"
21052,428,10888,2412,"2005-08-02 00:52:45","2005-08-03 03:07:45","2.99","2.99",7,"1","-6",526,"Lock Rear"
21053,428,11536,2735,"2005-08-17 00:40:03","2005-08-21 19:11:03","0.99","0.99",5,"4","-1",600,"Motions Details"
21054,429,12259,2904,"2005-08-18 04:14:35","2005-08-18 22:30:35","2.99","2.99",7,"0","-7",638,"Operation Operation"
21055,429,12953,3954,"2005-08-19 06:04:07","2005-08-28 11:05:07","0.99","4.99",5,"9","4",862,"Summer Scarface"
21056,429,14495,3215,"2005-08-21 14:04:39","2005-08-22 16:53:39","4.99","4.99",5,"1","-4",706,"Queen Luke"
21057,430,12723,4167,"2005-08-18 21:34:16","2005-08-22 22:37:16","0.99","0.99",4,"4","0",906,"Tramp Others"
21058,430,12965,4308,"2005-08-19 06:33:00","2005-08-22 02:02:00","4.99","4.99",3,"3","0",938,"Velvet Terminator"
21059,430,13007,4280,"2005-08-19 07:47:43","2005-08-26 02:48:43","0.99","0.99",7,"7","0",931,"Valentine Vanishing"
21060,430,13452,2449,"2005-08-20 00:20:07","2005-08-25 05:43:07","0.99","0.99",5,"5","0",534,"Louisiana Harry"
21061,430,13454,1553,"2005-08-20 00:30:52","2005-08-27 19:45:52","0.99","2.99",5,"7","2",341,"Frost Head"
21062,430,14058,178,"2005-08-20 22:24:35","2005-08-30 02:26:35","0.99","5.99",5,"10","5",39,"Armageddon Lost"
21063,430,15031,3926,"2005-08-22 09:11:48","2005-08-27 06:11:48","4.99","4.99",5,"5","0",856,"Streetcar Intentions"
21064,431,10508,3890,"2005-08-01 11:23:27","2005-08-02 10:17:27","0.99","0.99",7,"1","-6",850,"Story Side"
21065,431,10527,4530,"2005-08-01 11:55:54","2005-08-05 15:56:54","4.99","4.99",4,"4","0",989,"Working Microcosmos"
21066,431,10959,4233,"2005-08-02 03:39:39","2005-08-11 07:20:39","0.99","6.99",3,"9","6",920,"Unbreakable Karate"
21067,431,11538,554,"2005-08-17 00:44:04","2005-08-18 03:43:04","2.99","2.99",4,"1","-3",121,"Carol Texas"
21068,431,12273,3539,"2005-08-18 04:40:50","2005-08-25 01:44:50","2.99","6.99",3,"7","4",774,"Searchers Wait"
21069,431,13153,3896,"2005-08-19 13:09:47","2005-08-23 17:35:47","0.99","1.99",3,"4","1",851,"Straight Hours"
21070,431,13784,3087,"2005-08-20 12:11:28","2005-08-25 08:11:28","2.99","4.99",3,"5","2",678,"Pickup Driving"
21071,431,15809,1885,"2005-08-23 14:42:07","2005-08-27 15:00:07","2.99","2.99",7,"4","-3",410,"Heaven Freedom"
21072,431,15960,1497,"2005-08-23 19:35:42","2005-08-26 17:36:42","2.99","2.99",7,"3","-4",328,"Forever Candidate"
21073,432,11870,4251,"2005-08-17 14:11:28","2005-08-24 16:43:28","0.99","0.99",7,"7","0",924,"Unforgiven Zoolander"
21074,432,12767,3351,"2005-08-18 23:25:49","2005-08-28 02:40:49","0.99","6.99",4,"10","6",736,"Robbery Bright"
21075,432,14027,284,"2005-08-20 21:21:34","2005-08-28 17:46:34","0.99","2.99",6,"8","2",64,"Beethoven Exorcist"
21076,432,15523,2570,"2005-08-23 03:32:36","2005-08-26 22:08:36","4.99","4.99",6,"3","-3",563,"Massacre Usual"
21077,432,15713,337,"2005-08-23 10:56:15","2005-08-29 09:14:15","4.99","6.99",4,"6","2",74,"Birch Antitrust"
21078,433,10663,4258,"2005-08-01 16:51:08","2005-08-08 21:17:08","0.99","4.99",3,"7","4",925,"United Pilot"
21079,433,11664,1343,"2005-08-17 05:35:52","2005-08-18 02:40:52","2.99","2.99",5,"1","-4",296,"Express Lonely"
21080,433,12669,4530,"2005-08-18 19:17:47","2005-08-24 14:55:47","4.99","6.99",4,"6","2",989,"Working Microcosmos"
21081,433,13273,4181,"2005-08-19 17:49:13","2005-08-21 14:15:13","4.99","4.99",7,"2","-5",911,"Trip Newton"
21082,433,13801,1464,"2005-08-20 12:40:53","2005-08-21 16:29:53","4.99","4.99",4,"1","-3",320,"Flamingos Connecticut"
21083,433,14523,345,"2005-08-21 15:03:45","2005-08-22 18:06:45","4.99","4.99",5,"1","-4",77,"Birds Perdition"
21084,433,14559,3842,"2005-08-21 16:11:35","2005-08-30 15:26:35","2.99","6.99",5,"9","4",841,"Star Operation"
21085,433,15476,2478,"2005-08-23 01:45:07","2005-08-26 21:07:07","4.99","4.99",5,"3","-2",543,"Madigan Dorado"
21086,433,15502,3219,"2005-08-23 02:40:04","2005-08-31 00:36:04","2.99","5.99",5,"8","3",707,"Quest Mussolini"
21087,434,11242,1041,"2005-08-02 13:32:00","2005-08-10 19:24:00","2.99","3.99",7,"8","1",232,"Dirty Ace"
21088,434,11867,938,"2005-08-17 14:04:28","2005-08-21 10:08:28","2.99","2.99",7,"4","-3",208,"Dares Pluto"
21089,434,12030,449,"2005-08-17 20:10:48","2005-08-19 00:32:48","2.99","2.99",7,"2","-5",99,"Bringing Hysterical"
21090,434,12146,3833,"2005-08-18 00:10:04","2005-08-25 19:18:04","0.99","2.99",5,"7","2",840,"Stampede Disturbing"
21091,434,12624,1135,"2005-08-18 17:35:00","2005-08-27 12:18:00","4.99","7.99",6,"9","3",251,"Dragonfly Strangers"
21092,434,13359,4175,"2005-08-19 21:04:49","2005-08-27 01:46:49","4.99","9.99",3,"8","5",908,"Trap Guys"
